sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text
5ea02beeb65f975de027e3b6fedc6b239e9f2e8f,PMC,A Universal Protein Tag for Delivery of SiRNA-Aptamer Chimeras,http://dx.doi.org/10.1038/srep03129,PMC3819613,24196104,CC BY-NC-SA,"siRNA-aptamer chimeras have emerged as one of the most promising approaches for targeted delivery of siRNA due to the modularity of their diblock RNA structure, relatively lower cost over other targeted delivery approaches, and, most importantly, the outstanding potential for clinical translation. However, additional challenges must be addressed for efficient RNA interference (RNAi), in particular, endosomal escape. Currently, vast majority of siRNA delivery vehicles are based on cationic materials, which form complexes with negatively charged siRNA. Unfortunately, these approaches complicate the formulations again by forming large complexes with heterogeneous sizes, unfavorable surface charges, colloidal instability, and poor targeting ligand orientation. Here, we report the development of a small and simple protein tag that complements the therapeutic and targeting functionalities of chimera with two functional domains: a dsRNA binding domain (dsRBD) for siRNA docking and a pH-dependent polyhistidine to ...",2013 Nov 7,"['Liu, Hong Yan', 'Gao, Xiaohu']",Sci Rep,,,TRUE
590425a9891786425ac88780f5fd37414cfb1466,PMC,"A Versatile PDMS/Paper Hybrid Microfluidic Platform
for Sensitive Infectious Disease Diagnosis",http://dx.doi.org/10.1021/ac5021694,PMC4144724,25019330,NO-CC CODE,"[Image: see text] Bacterial meningitis is a serious health concern worldwide. Given that meningitis can be fatal and many meningitis cases occurred in high-poverty areas, a simple, low-cost, highly sensitive method is in great need for immediate and early diagnosis of meningitis. Herein, we report a versatile and cost-effective polydimethylsiloxane (PDMS)/paper hybrid microfluidic device integrated with loop-mediated isothermal amplification (LAMP) for the rapid, sensitive, and instrument-free detection of the main meningitis-causing bacteria, Neisseria meningitidis (N. meningitidis). The introduction of paper into the microfluidic device for LAMP reactions enables stable test results over a much longer period of time than a paper-free microfluidic system. This hybrid system also offers versatile functions, by providing not only on-site qualitative diagnostic analysis (i.e., a yes or no answer), but also confirmatory testing and quantitative analysis in laboratory settings. The limit of detection of N. men...",2014 Aug 5,"['Dou, Maowei', 'Dominguez, Delfina\nC.', 'Li, XiuJun', 'Sanchez, Juan', 'Scott, Gabriel']",Anal Chem,,,FALSE
ab6b6eba28fd72e9bf01d2821cc00762411b6a07,PMC,"A Versatile PDMS/Paper Hybrid Microfluidic Platform
for Sensitive Infectious Disease Diagnosis",http://dx.doi.org/10.1021/ac5021694,PMC4144724,25019330,NO-CC CODE,"[Image: see text] Bacterial meningitis is a serious health concern worldwide. Given that meningitis can be fatal and many meningitis cases occurred in high-poverty areas, a simple, low-cost, highly sensitive method is in great need for immediate and early diagnosis of meningitis. Herein, we report a versatile and cost-effective polydimethylsiloxane (PDMS)/paper hybrid microfluidic device integrated with loop-mediated isothermal amplification (LAMP) for the rapid, sensitive, and instrument-free detection of the main meningitis-causing bacteria, Neisseria meningitidis (N. meningitidis). The introduction of paper into the microfluidic device for LAMP reactions enables stable test results over a much longer period of time than a paper-free microfluidic system. This hybrid system also offers versatile functions, by providing not only on-site qualitative diagnostic analysis (i.e., a yes or no answer), but also confirmatory testing and quantitative analysis in laboratory settings. The limit of detection of N. men...",2014 Aug 5,"['Dou, Maowei', 'Dominguez, Delfina\nC.', 'Li, XiuJun', 'Sanchez, Juan', 'Scott, Gabriel']",Anal Chem,,,TRUE
f488237187c7b67ffdf93185574e610b8c7cc999,PMC,A Versatile Sample Processing Workflow for Metagenomic Pathogen Detection,http://dx.doi.org/10.1038/s41598-018-31496-1,PMC6117295,30166611,CC BY,"Metagenomics is currently the only generic method for pathogen detection. Starting from RNA allows the assessment of the whole sample community including RNA viruses. Here we present our modular concerted protocol for sample processing for diagnostic metagenomics analysis of human, animal, and food samples. The workflow does not rely on dedicated amplification steps at any stage in the process and, in contrast to published methods, libraries prepared accordingly will yield only minute amounts of unclassifiable reads. We confirmed the performance of the approach using a spectrum of pathogen/matrix-combinations showing it has the potential to become a commonly usable analytical framework.",2018 Aug 30,"['Wylezich, Claudia', 'Papa, Anna', 'Beer, Martin', 'Höper, Dirk']",Sci Rep,,,TRUE
3929d5fe37521db29b4d747ab3c9376f6865be16,PMC,A Versatile Sample Processing Workflow for Metagenomic Pathogen Detection,http://dx.doi.org/10.1038/s41598-018-31496-1,PMC6117295,30166611,CC BY,"Metagenomics is currently the only generic method for pathogen detection. Starting from RNA allows the assessment of the whole sample community including RNA viruses. Here we present our modular concerted protocol for sample processing for diagnostic metagenomics analysis of human, animal, and food samples. The workflow does not rely on dedicated amplification steps at any stage in the process and, in contrast to published methods, libraries prepared accordingly will yield only minute amounts of unclassifiable reads. We confirmed the performance of the approach using a spectrum of pathogen/matrix-combinations showing it has the potential to become a commonly usable analytical framework.",2018 Aug 30,"['Wylezich, Claudia', 'Papa, Anna', 'Beer, Martin', 'Höper, Dirk']",Sci Rep,,,TRUE
f2d95ab758e878195eefa64325961667efeb4c14,PMC,A Zika virus vaccine expressing premembrane-envelope-NS1 polyprotein,http://dx.doi.org/10.1038/s41467-018-05276-4,PMC6076265,30076287,CC BY,"Current efforts to develop Zika virus (ZIKV) subunit vaccines have been focused on pre-membrane (prM) and envelope (E) proteins, but the role of NS1 in ZIKV-specific immune response and protection is poorly understood. Here, we develop an attenuated recombinant vesicular stomatitis virus (rVSV)-based vaccine expressing ZIKV prM-E-NS1 as a polyprotein. This vectored vaccine candidate is attenuated in mice, where a single immunization induces ZIKV-specific antibody and T cell immune responses that provide protection against ZIKV challenge. Co-expression of prM, E, and NS1 induces significantly higher levels of Th2 and Th17 cytokine responses than prM-E. In addition, NS1 alone is capable of conferring partial protection against ZIKV infection in mice even though it does not induce neutralizing antibodies. These results demonstrate that attenuated rVSV co-expressing prM, E, and NS1 is a promising vaccine candidate for protection against ZIKV infection and highlights an important role for NS1 in ZIKV-specific c...",2018 Aug 3,"['Li, Anzhong', 'Yu, Jingyou', 'Lu, Mijia', 'Ma, Yuanmei', 'Attia, Zayed', 'Shan, Chao', 'Xue, Miaoge', 'Liang, Xueya', 'Craig, Kelsey', 'Makadiya, Nirajkumar', 'He, Jennifer J.', 'Jennings, Ryan', 'Shi, Pei-Yong', 'Peeples, Mark E.', 'Liu, Shan-Lu', 'Boyaka, Prosper N.', 'Li, Jianrong']",Nat Commun,,,TRUE
02f791c3ff683241cf1275092ccd53f1596f70d3,PMC,A Zika virus vaccine expressing premembrane-envelope-NS1 polyprotein,http://dx.doi.org/10.1038/s41467-018-05276-4,PMC6076265,30076287,CC BY,"Current efforts to develop Zika virus (ZIKV) subunit vaccines have been focused on pre-membrane (prM) and envelope (E) proteins, but the role of NS1 in ZIKV-specific immune response and protection is poorly understood. Here, we develop an attenuated recombinant vesicular stomatitis virus (rVSV)-based vaccine expressing ZIKV prM-E-NS1 as a polyprotein. This vectored vaccine candidate is attenuated in mice, where a single immunization induces ZIKV-specific antibody and T cell immune responses that provide protection against ZIKV challenge. Co-expression of prM, E, and NS1 induces significantly higher levels of Th2 and Th17 cytokine responses than prM-E. In addition, NS1 alone is capable of conferring partial protection against ZIKV infection in mice even though it does not induce neutralizing antibodies. These results demonstrate that attenuated rVSV co-expressing prM, E, and NS1 is a promising vaccine candidate for protection against ZIKV infection and highlights an important role for NS1 in ZIKV-specific c...",2018 Aug 3,"['Li, Anzhong', 'Yu, Jingyou', 'Lu, Mijia', 'Ma, Yuanmei', 'Attia, Zayed', 'Shan, Chao', 'Xue, Miaoge', 'Liang, Xueya', 'Craig, Kelsey', 'Makadiya, Nirajkumar', 'He, Jennifer J.', 'Jennings, Ryan', 'Shi, Pei-Yong', 'Peeples, Mark E.', 'Liu, Shan-Lu', 'Boyaka, Prosper N.', 'Li, Jianrong']",Nat Commun,,,FALSE
81bf72bed294b556985ff244cc7d00d7b0b2235e,PMC,A Zika virus vaccine expressing premembrane-envelope-NS1 polyprotein,http://dx.doi.org/10.1038/s41467-018-05276-4,PMC6076265,30076287,CC BY,"Current efforts to develop Zika virus (ZIKV) subunit vaccines have been focused on pre-membrane (prM) and envelope (E) proteins, but the role of NS1 in ZIKV-specific immune response and protection is poorly understood. Here, we develop an attenuated recombinant vesicular stomatitis virus (rVSV)-based vaccine expressing ZIKV prM-E-NS1 as a polyprotein. This vectored vaccine candidate is attenuated in mice, where a single immunization induces ZIKV-specific antibody and T cell immune responses that provide protection against ZIKV challenge. Co-expression of prM, E, and NS1 induces significantly higher levels of Th2 and Th17 cytokine responses than prM-E. In addition, NS1 alone is capable of conferring partial protection against ZIKV infection in mice even though it does not induce neutralizing antibodies. These results demonstrate that attenuated rVSV co-expressing prM, E, and NS1 is a promising vaccine candidate for protection against ZIKV infection and highlights an important role for NS1 in ZIKV-specific c...",2018 Aug 3,"['Li, Anzhong', 'Yu, Jingyou', 'Lu, Mijia', 'Ma, Yuanmei', 'Attia, Zayed', 'Shan, Chao', 'Xue, Miaoge', 'Liang, Xueya', 'Craig, Kelsey', 'Makadiya, Nirajkumar', 'He, Jennifer J.', 'Jennings, Ryan', 'Shi, Pei-Yong', 'Peeples, Mark E.', 'Liu, Shan-Lu', 'Boyaka, Prosper N.', 'Li, Jianrong']",Nat Commun,,,TRUE
8972bc579c78bdb435fc733cea252be83534465d,PMC,A barnavirus sequence mined from a transcriptome of the Antarctic pearlwort Colobanthus quitensis,http://dx.doi.org/10.1007/s00705-018-3794-x,PMC5999160,29516246,CC BY,"Because so few viruses in the family Barnaviridae have been reported, we searched for more of them in public sequence databases. Here, we report the complete coding sequence of Colobanthus quitensis associated barnavirus 1, mined from a transcriptome of the Antarctic pearlwort Colobanthus quitensis. The 4.2-kb plus-strand sequence of this virus encompasses four main open reading frames (ORFs), as expected for barnaviruses, including ORFs for a protease-containing polyprotein, an RNA-dependent RNA polymerase whose translation appears to rely on − 1 ribosomal frameshifting, and a capsid protein that is likely to be translated from a subgenomic RNA. The possible derivation of this virus from a fungus associated with C. quitensis is discussed. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00705-018-3794-x) contains supplementary material, which is available to authorized users.",2018 Mar 7,"['Nibert, Max L.', 'Manny, Austin R.', 'Debat, Humberto J.', 'Firth, Andrew E.', 'Bertini, Laura', 'Caruso, Carla']",Arch Virol,,,FALSE
9d9347a3f4d7fe21a8d2bdc9aa593830a6856630,PMC,A barnavirus sequence mined from a transcriptome of the Antarctic pearlwort Colobanthus quitensis,http://dx.doi.org/10.1007/s00705-018-3794-x,PMC5999160,29516246,CC BY,"Because so few viruses in the family Barnaviridae have been reported, we searched for more of them in public sequence databases. Here, we report the complete coding sequence of Colobanthus quitensis associated barnavirus 1, mined from a transcriptome of the Antarctic pearlwort Colobanthus quitensis. The 4.2-kb plus-strand sequence of this virus encompasses four main open reading frames (ORFs), as expected for barnaviruses, including ORFs for a protease-containing polyprotein, an RNA-dependent RNA polymerase whose translation appears to rely on − 1 ribosomal frameshifting, and a capsid protein that is likely to be translated from a subgenomic RNA. The possible derivation of this virus from a fungus associated with C. quitensis is discussed. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00705-018-3794-x) contains supplementary material, which is available to authorized users.",2018 Mar 7,"['Nibert, Max L.', 'Manny, Austin R.', 'Debat, Humberto J.', 'Firth, Andrew E.', 'Bertini, Laura', 'Caruso, Carla']",Arch Virol,,,TRUE
ebc8949731f5cd59084c4733eb4211d83547e4e8,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
452932e0304576e8e041581e78e1ab1dee731e93,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
855674634890e8e2e9d575830b27ac23c6d82ac6,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
ef4f719d51fae2af844e08b3f55c2566ccc8f970,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
a63fa590ced98eeb69632fc730b73e5f501a3828,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
a137870341c8a34855b4f937db6cc6d8795f0b43,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
d7bbd4fae42f87216f5125b11b99059307bdeb7a,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
5f9264180994f95d99b032870ab72fa5705c6fc9,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
a24fde550c2ffb50af8b246ec95b5e2974f709ea,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
535f12b7503fbb5430161db1ad6ab6f90f0c1973,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
9afcc1b80d73bef34eb59f84f1245b6792fb0d89,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
10252a7b7733f29a51c9fd89898426177d732827,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
190ffaedada9b387fb9c9f7923121d0bc894e317,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
08009b4d80bd7c741cd7c6ca736b1d2347045b6e,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
2e0b69d338fec7a243a0b2c02a7f2a9722e07054,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,TRUE
984fcfde5876461ab125c70b9ac84fd3c14ed253,PMC,A benchmark driven guide to binding site comparison: An exhaustive evaluation using tailor-made data sets (ProSPECCTs),http://dx.doi.org/10.1371/journal.pcbi.1006483,PMC6224041,30408032,CC BY,"The automated comparison of protein-ligand binding sites provides useful insights into yet unexplored site similarities. Various stages of computational and chemical biology research can benefit from this knowledge. The search for putative off-targets and the establishment of polypharmacological effects by comparing binding sites led to promising results for numerous projects. Although many cavity comparison methods are available, a comprehensive analysis to guide the choice of a tool for a specific application is wanting. Moreover, the broad variety of binding site modeling approaches, comparison algorithms, and scoring metrics impedes this choice. Herein, we aim to elucidate strengths and weaknesses of binding site comparison methodologies. A detailed benchmark study is the only possibility to rationalize the selection of appropriate tools for different scenarios. Specific evaluation data sets were developed to shed light on multiple aspects of binding site comparison. An assembly of all applied benchmar...",2018 Nov 8,"['Ehrt, Christiane', 'Brinkjost, Tobias', 'Koch, Oliver']",PLoS Comput Biol,,,FALSE
